AÑO,COD_DANE_DEPARTAMENTO,DEPARTAMENTO,COD_SECRETARIA,SECRETARIA,COD_DANE_MUNICIPIO,MUNICIPIO,CODIGO_DANE,NOMBRE_ESTABLECIMIENTO,COD_SECTOR,SECTOR,COD_CARACTER,CARACTER,COD_CALENDARIO,CALENDARIO,DIRECCION,BARRIO_VEREDA,TELEFONO,FAX,EMAIL,RECTOR,WEB,TOTAL_MATRICULA,CANTIDAD_SEDES
2018,20,CESAR,3780,VALLEDUPAR,20001,VALLEDUPAR,320001792134,COLEGIO PROYECTO DE VIDA  COLPROVIDA,1002,NO_OFICIAL,817,Académico,52,A,KR 5 C 39 64,,,,,YEINER ARMANDO VEGA RAMOS,,757,1
2018,25,CUNDINAMARCA,3788,SOACHA,25754,SOACHA,325754003622,COLEGIO EL TRIANGULO,1002,NO_OFICIAL,817,Académico,52,A,IND AUTO SUR 15 -92,EL DORADO,7811982 - 7555555,,sedesoacha@institutotriangulo.edu.co,ANA PATRICIA MALDONADO GUATEME,www.institutotriangulo.edu.co,575,1
2018,76,VALLE DEL CAUCA,4815,JAMUNDÍ,76364,JAMUNDÍ,476364002569,COLEGIO ALEJANDRIA,1002,NO_OFICIAL,817,Académico,52,A,KM 1 VIA POTRERITO,VDA EL ROSALITO,551776 ¿ 3108961822,,registroacademico@alejandria.edu.co,CONSTANZA MARIÑO FIDALGO,http://alejandria.edu.co,62,1
2018,5,ANTIOQUIA,3762,ITAGÜÍ,5360,ITAGÜÍ,305360000180,COLEGIO ALEMAN,1002,NO_OFICIAL,817,Académico,52,A,KR 61 34 62,DITAIRES,I2818811,3726311,info@colegioalemanmedellin.edu.co,ANKE KÄDING,www.colegioalemanmedellin.edu.co,1118,1
2018,20,CESAR,3780,VALLEDUPAR,20001,VALLEDUPAR,320001006775,COLEGIO COMFACESAR RODOLFO CAMPO SOTO,1002,NO_OFICIAL,817,Académico,52,A,CL 14 14 66 KM 4,CENTRO,5851802- ext 103,5749277- 5851802,secretariaacademica@comfacesar.com,ENRIQUE NOGUERA MEZA,,1698,1
2018,76,VALLE DEL CAUCA,3823,TULUA,76834,TULUÁ,376834004283,COLEGIO PRINCIPE DE PAZ,1002,NO_OFICIAL,817,Académico,52,A,CL 22 24 41,TOMAS URIBE,2257379,,principedepaz16@hotmail.com,FRANCO CORREA EDGAR FABIAN,,400,1
2018,76,VALLE DEL CAUCA,3823,TULUA,76834,TULUÁ,376834004291,COLEGIO BILINGUE HISPANO AMERICANO,1002,NO_OFICIAL,817,Académico,52,A,KR 27 A 42 412,LA BASTILLA,2248564,0,colebilingue@hotmail.com,sandra patricia garcia jimenez,,524,1
2018,5,ANTIOQUIA,3762,ITAGÜÍ,5360,ITAGÜÍ,305360000040,COLEGIO LA INMACULADA,1002,NO_OFICIAL,817,Académico,52,A,KR 52 48 71,CENTRO,3734405,2771058,inmaculada@une.net.co,HNA TERESITA DE JESUS ARISTIZABAL LOPEZ,www.colegioinmaculadaitagui.com,432,1
2018,5,ANTIOQUIA,3762,ITAGÜÍ,5360,ITAGÜÍ,305360000031,COLEGIO EL ROSARIO,1002,NO_OFICIAL,817,Académico,52,A,CL 52 48 12,LOS NARANJOS,2771019,2819856,secretaria@ceri.edu.co,JUAN CARLOS VILLA VILLEGAS,www.ceri.edu.com,348,1
2018,20,CESAR,3780,VALLEDUPAR,20001,VALLEDUPAR,320001069541,COLEGIO NICANOR MONTERO,1002,NO_OFICIAL,817,Académico,52,A,MANZ  E CASA   N° 1,URB. LA CEIBA,5832778--3135805885-5846408-5833191,,ienmayao2008@gmail.com,YASMINA LUZ ARIAS OÑATE,,99,1
2018,20,CESAR,3780,VALLEDUPAR,20001,VALLEDUPAR,320001791723,COLEGIO TÉCNICO EMPRESARIAL UPARSISTEM,1002,NO_OFICIAL,817,Académico,52,A,CL 16 A 12 36,B. LOPERENA,,,,HERMES ANIBAL QUIROZ RODRIGUEZ,,168,1
2018,20,CESAR,3780,VALLEDUPAR,20001,VALLEDUPAR,320001068151,COLEGIO WINDSOR,1002,NO_OFICIAL,817,Académico,52,A,KR 6 9 41,LOS ANGELES,5838114,839668,informaciòn@winsorschool.valledupar.com,MIRIAM CASADIEGO RIOS,,521,1
2018,23,CÓRDOBA,3781,CÓRDOBA,23162,CERETE,323555008248,COLEGIO ANTONIO GALAN,1002,NO_OFICIAL,817,Académico,52,A,CL 23 KR 13,SAN GABRIEL,3218517450,,luisahoyos777@hotmail.com,DARIO ANTONIO LOZANO ROMERO,,668,1
2018,23,CÓRDOBA,3781,CÓRDOBA,23162,CERETE,323068002820,COLEGIO NUESTRA SEÑORA DEL ROSARIO,1002,NO_OFICIAL,817,Académico,52,A,CL 11 6 124,,3106366278-3107079017,,reybaldo@gmail.com,ERIKA CRUZ COLON MEZA,,162,1
2018,5,ANTIOQUIA,3763,TURBO,5837,TURBO,305837005171,COLEGIO GIMNASIO PILARES DEL SABER,1002,NO_OFICIAL,817,Académico,52,A,KR 19 CL 101,B.VERANILLO,8273098,,lsaenz192@latinmail.com,BEATRIZ ELENA BLANDON DIAZ,www.turboeducado.gov.co,244,1
2018,76,VALLE DEL CAUCA,3823,TULUA,76834,TULUÁ,376834002566,COLEGIO CAMPESTRE  SAN JUAN DE LA LOMA,1002,NO_OFICIAL,817,Académico,52,A,KR 40 50 20,EL RUMOR,2257809,,sanjuloma@hotmail.com,PATRICIA JARAMILLO OSPINA,,221,1
2018,5,ANTIOQUIA,3763,TURBO,5837,TURBO,305837006185,COLEGIO DE EDUCACION CAMPESINA,1002,NO_OFICIAL,817,Académico,52,A,BARRIO PARROQUIAL CLL IGLESIA,C.CURRULAO,8206193,,colegioces@edatel.net.co,JAIME HERNANDO PARRA MARIN,www.turbo.gov.co,156,1
2018,23,CÓRDOBA,3781,CÓRDOBA,23162,CERETE,323580006675,COLEGIO BEATO JUAN XXIII,1002,NO_OFICIAL,817,Académico,52,A,KR 7 2 32,CENTRO,3205169484 - 7726083,,fundacionbeatojuan23@hotmail.com,LUZ ELENA AVILEZ CALDERO,,182,1
2018,76,VALLE DEL CAUCA,3823,TULUA,76834,TULUÁ,376834000296,COLEGIO SAN FRANCISCO,1002,NO_OFICIAL,817,Académico,52,A,KR 32 27 05,VICTORIA,2249591,2243807,info@colegiosanfranciscotulua.com,FRAY CESAR EFRAIN SANTRICH BERMUDEZ,,405,1
2018,76,VALLE DEL CAUCA,3823,TULUA,76834,TULUÁ,376834001314,COLEGIO COMFANDI TULUA,1002,NO_OFICIAL,817,Académico,52,A,CL 39 A 20 A 21,EL LAGO,2259044,2248532,colegiostuluadirector@comfandi.com.co,ANGELITA MARIA GONZALEZ AGUDELO,,1047,1
2018,76,VALLE DEL CAUCA,3823,TULUA,76834,TULUÁ,376834001284,COLEGIO NAZARETH,1002,NO_OFICIAL,817,Académico,52,A,CL 20 32 A 13,ALVERNIA,2243266,2243266,nazarethamigo@yahoo.es,HNA ANGELA PATRICIA ACOSTA MESA,,515,1
2018,23,CÓRDOBA,3781,CÓRDOBA,23162,CERETE,323466003925,COLEGIO EVANGÉLICO EMANUEL,1002,NO_OFICIAL,817,Académico,52,A,KR 29 11 66,SAN FRANCISCO,3218392783,,kzareth2014@hotmail.com,LERCY AYALA PACHECO,,37,1
2018,23,CÓRDOBA,3781,CÓRDOBA,23162,CERETE,323162001799,COLEGIO CRISTO REY,1002,NO_OFICIAL,817,Académico,52,A,CL 15 A 12 05,CLL 15 A # 12-05,,,colnusero@yahoo.es,ADOLFO GAMERO HEMRIQUEZ,,56,1
2018,23,CÓRDOBA,3781,CÓRDOBA,23162,CERETE,323466003933,COLEGIO EVANGELICO CHADDAI,1002,NO_OFICIAL,817,Académico,52,A,KR 10 11 M 21,,,,,MANUEL DEL CRISTO MIRANDA DIAZ,,61,1
2018,23,CÓRDOBA,3781,CÓRDOBA,23162,CERETE,323162001781,COLEGIO MILITAR ALMIRANTE COLON,1002,NO_OFICIAL,817,Académico,52,A,CL 13 18 39 BR VENUS,B. VENUS,7745004 3157228206,,,PEDRO MARZOLA MEDELLIN,,433,1
2018,52,NARIÑO,3798,NARIÑO,52405,LEIVA,252352000140,INSTITUCION EDUCATIVA COLEGIO JOSE ANTONIO GALAN,1001,OFICIAL,817,Académico,52,A,IND ILES,B/EDEN,7752663 - 3217076822,,julcevip@yahoo.com,JULIO CESAR VILLOTA PORTILLA,,897,3
2018,5,ANTIOQUIA,3763,TURBO,5837,TURBO,305837007289,COLEGIO COLOMBO DARIÉN,1002,NO_OFICIAL,817,Académico,52,A,KR 15 99 A 88,B. SAN MARTÍN,827 51 08,,secretaria.turbo@nuevodarien.org,JOSE ESEQUIA MORENO MORENO,,27,1
2018,23,CÓRDOBA,3781,CÓRDOBA,23162,CERETE,323466000730,COLEGIO EL ROSARIO,1002,NO_OFICIAL,817,Académico,52,A,KR 25 24 48,B LOS LAURELES,,,,EDWARD JHON SANCHEZ SUAREZ,,462,1
2018,5,ANTIOQUIA,7609,RIONEGRO,5615,RIONEGRO,305615001312,COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO,1002,NO_OFICIAL,817,Académico,52,A,KR 46 40 B 50 SC 3,SECTOR 3,5699090,5313972,colegio.sec@uco.edu.co,PBRO. ANGEL DAVID AGUDELO MESA,www.uco.edu.co,700,1
2018,23,CÓRDOBA,3781,CÓRDOBA,23162,CERETE,323068002838,COLEGIO GABRIEL GARCIA MARQUEZ,1002,NO_OFICIAL,817,Académico,52,A,TV 6 30 27,,3013036847,,lic-jear@hotmail.com,JULIO EMIRO ARRIETA RAMIREZ,,203,1
2018,5,ANTIOQUIA,7609,RIONEGRO,5615,RIONEGRO,305615001177,COLEGIO SAN ANTONIO DE PEREIRA,1002,NO_OFICIAL,817,Académico,52,A,CL. 23 53-149,SAN ANTONIO,5310751,5611035,,CARDONA RIOS ALBA NURY,,414,1
2018,25,CUNDINAMARCA,10857,MOSQUERA,25473,MOSQUERA,325473000926,COLEGIO LA NUEVA ENSEÑANZA,1002,NO_OFICIAL,817,Académico,52,A,CALLE 16 # 13C-04,B. ALTOS DE SAN JUAN,894 44 10,,coldmosnuen@hotmail.com,FRANCY ELENA MAZUERA BUENDÍA,,114,1
2018,76,VALLE DEL CAUCA,3823,TULUA,76834,TULUÁ,376834003082,COLEGIO SAN PEDRO CLAVER,1002,NO_OFICIAL,817,Académico,52,A,CL 25 1 O 85,SAN PEDRO CLAVER,2307623-2306627,2309524,colsanpedrocalver@hotmail.com,CARLIN YANETH PEÑA CASTRO,,1099,1
2018,25,CUNDINAMARCA,10857,MOSQUERA,25473,MOSQUERA,325473000543,COLEGIO SAN MIGUEL ARCANGEL,1002,NO_OFICIAL,817,Académico,52,A,CRA  5  NO 14 23,BREMEN,8277351,,colsanmiguelarcangel@hotmail.com,PIEDAD DE FATIMA PERDOMO PERDOMO,,124,1
2018,23,CÓRDOBA,3781,CÓRDOBA,23162,CERETE,323182001485,COLEGIO JUAN GOSSAIN,1002,NO_OFICIAL,817,Académico,52,A,KR 8 17 36,,,,,JUAN CARLOS BAYTER,,50,1
2018,76,VALLE DEL CAUCA,3823,TULUA,76834,TULUÁ,376834000121,COLEGIO DEL NIÑO JESUS,1002,NO_OFICIAL,817,Académico,52,A,KR 27 34 26,SALESIANO,2243074,0,cdnj_1958@yahoo.com,BRAVO CRUZ FABIO,,141,1
2018,23,CÓRDOBA,3781,CÓRDOBA,23162,CERETE,323466003984,COLEGIO NUEVO AMANECER,1002,NO_OFICIAL,817,Académico,52,A,KR 34 2 36,,3126725664,,,JORGE HERNAN MONDOY,,37,1
2018,76,VALLE DEL CAUCA,3823,TULUA,76834,TULUÁ,376834001331,COLEGIO SALESIANO SAN JUAN BOSCO,1002,NO_OFICIAL,817,Académico,52,A,KR 26 34 40,SALESIANO,2242587,2243613,secretaria@salesianos-tulua.edu.co,CARLOS MANUEL BARRIOS GONZALEZ,,541,1
2018,52,NARIÑO,3798,NARIÑO,52405,LEIVA,252838000079,INSTITUCION EDUCATIVA COLEGIO MUNICIPAL DE OLAYA,1001,OFICIAL,817,Académico,52,A,CORREGIMIENTO OLAYA,CORREGIMIENTO OLAYA,7280550,NO TIENE,,AURA ALICIA RUANO,NO TIENE,159,1
2018,23,CÓRDOBA,3781,CÓRDOBA,23162,CERETE,223466002509,COLEGIO BERNARDO OSPINA VILLA,1002,NO_OFICIAL,817,Académico,52,A,ENTRADA A MONTELIBANO HDA CUBA,VEREDA MONTELIBANO,3114368379,,luzelenalopera@yahoo.es,LUZ ELENA LOPERA HOYOS,,235,1
2018,76,VALLE DEL CAUCA,3822,PALMIRA,76520,PALMIRA,476520007355,COLEGIO FRANCISCO BARONA RIVERA,1002,NO_OFICIAL,817,Académico,52,A,CL 30 20 56,,3188048103,,fundamericas.1903@hotmail.com,JANETH HOYOS GONZALEZ,,82,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,250001002691,COLEGIO VICTORIOSO,1002,NO_OFICIAL,817,Académico,52,A,KM 2 VIA PTO LOPEZ,VDA APIAY,6601045,,,JOSE SAMUEL BAENA BOHORQUEZ,,126,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001000854,COLEGIO LA SALLE DE VILLAVICENCIO,1002,NO_OFICIAL,817,Académico,52,A,CL 39 34 56,CENTRO,6626303-6626329-3125857110,6626935,,JOSÉ ALEXÁNDER SANTAFÉ ANDRADE,www.lasallevillavicencio.edu.co,346,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001001095,COLEGIO ESPIRITU SANTO,1002,NO_OFICIAL,817,Académico,52,A,CL 26 C 41 71,EL BUQUE,3138863907,6723344,secretaria.academica@colesan.edu.co,LUIS GERMAN MILLAN FRANCO,www.colesan.edu.co,745,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001001648,COLEGIO DON BOSCO LTDA.,1002,NO_OFICIAL,817,Académico,52,A,CL 35 40 66,BARZAL ALTO,6621618-6829731-6674478-3142980784,0,coldonbosco@hotmail.com,LUIS FRANCISCO VILLAMIL BETANCOURT,coldonboscovillavicencio.edu.co,673,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001002873,COLEGIO JUAN JOSE RONDON,1002,NO_OFICIAL,817,Académico,52,A,KR 25 5 45,ALBORADA,6681114,,colegiojuanjoserondon@gmail.com,CLEOFELISA PARDO GUTIERREZ,,39,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001003250,COLEGIO LOS ANGELES,1002,NO_OFICIAL,817,Académico,52,A,KR 27 4 B 18,ALBORADA,6702619-3125695040,,edu_losangeles@hotmail.com,SOHEIDA MARICE VELASQUEZ RUIZ,,78,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001005295,COLEGIO STANFORD SCHOOL,1002,NO_OFICIAL,817,Académico,52,A,CL 5 B 34 B 58,ROSA BLANCA,6683018,,lic-hanselygrettel@hotmail.com,SONIA MILENA LASSO CASTILLO,,467,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001006567,COLEGIO CENACAP,1002,NO_OFICIAL,817,Académico,52,A,CL 11 47 25,LA ESPERANZA,6634764,,,JOHANNA ANGELICA BRACHHOLLZ CONDE,,270,1
2018,23,CÓRDOBA,3782,MONTERÍA,23001,MONTERÍA,323001005778,COLEGIO BRITANICO DE MONTERIA MS S.A.S,1002,NO_OFICIAL,817,Académico,53,B,CL 65 9 100,LOS ALCAZAREZ 2,7851905-7852055,7850147,principal@britanicomonteria.edu.co,MARGARITA DE LA MERCEDES SANIN DE CASTILLO,britanicomonteria.edu.co,383,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001002334,COLEGIO BILINGÜE DEL LLANO,1002,NO_OFICIAL,817,Académico,52,A,CL 64 44 03,CIUDAD PORFIA,6694636,,,FERNANDO VARGAS CARRILLO,,374,1
2018,23,CÓRDOBA,3782,MONTERÍA,23001,MONTERÍA,323001008970,COLEGIO VISION MUNDIAL,1002,NO_OFICIAL,817,Académico,52,A,CL 13 14 C 10 BR 6 DE MARZO,BARRIO 6 DE MARZO,7897140-3204288590,,academicacvm@gmail.com,NEL FERNANDO DIAZ PETRO,www.colvm.blogspot.com,372,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001005708,COLEGIO MILITAR ANTONIA SANTOS,1002,NO_OFICIAL,817,Académico,52,A,KR 38 23 35,BARRIO EMBUDO,3208540464,,colegiomilitarantoniasantosvcio@yahoo.es,LAURA CAROLINA BERNAL MAHECHA,,137,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001006046,COLEGIO PEDAGOGICO EMMANUEL,1002,NO_OFICIAL,817,Académico,52,A,CL 40 33 64,CAÑOS NEGROS,3124759662,,colegiopedagogicoemmanuel@hotmail.com,MARIA KATHERIN GARCIA AGUILERA,,101,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001007042,COLEGIO FACE,1002,NO_OFICIAL,817,Académico,52,A,CL 1 20 20,MONTECARLO-ACACIAS,3002689252,,olgaceci2000@yahoo.com,OLGA CECILIA HURTADO VELAZQUEZ,,3,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001006968,COLEGIO OMAR LOPEZ ROBAYO,1002,NO_OFICIAL,817,Académico,52,A,KR 33 22 64,SAN BENITO,6633011-3138312327,,escuelasaludsanpedroclavervillavo@hotmail.com,MARINA ROBAYO DE LOPEZ,www.colegioomarlopezrobayoporsiempremaryrob.com.co,40,1
2018,5,ANTIOQUIA,7609,RIONEGRO,5615,RIONEGRO,405615000906,COLEGIO EL TRIANGULO,1002,NO_OFICIAL,817,Académico,52,A,CL. 34 59-113,GUALANDAY,5314429,5319695,eltriangulo@une.net.co,YEISÓN ANDRÉS DAZA CIRO,www.colegioeltriangulo.edu.co,352,1
2018,5,ANTIOQUIA,7609,RIONEGRO,5615,RIONEGRO,305615000987,COLEGIO DIVINO NIÑO,1002,NO_OFICIAL,817,Académico,52,A,CL 40 63 03,EL PORVENIR,5612479,5620668,codivinonino@une.net.co,TORRES BOLIVAR CARLOS MARIO,www.colegiodivinonino.jimdo.com,225,1
2018,5,ANTIOQUIA,7609,RIONEGRO,5615,RIONEGRO,305615000294,COLEGIO LA PRESENTACION,1002,NO_OFICIAL,817,Académico,52,A,CL 47 62 235,EL PORVENIR,5612345,5316945,hdominicanas@une.net.co,HERMANA LUZ MERY CHAVERRA RODRIGUEZ,www.presentacionrionegro.edu.co,802,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001007301,COLEGIO PEDAGÓGICO UNIVERSAL,1002,NO_OFICIAL,817,Académico,52,A,IND MANZANA 83 NO. 26,B. RELIQUIA,,,,ALIRIO ORTIZ,,33,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001007450,COLEGIO PEDAGÓGICO SAN AGUSTÍN,1002,NO_OFICIAL,817,Académico,52,A,KR 15 ESTE 15 05 SUR,B. ACAPULCO,,,,ANA CAPERA,,91,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,150001007507,COLEGIO CHAMPAGNAT PINARES DE ORIENTE,1001,OFICIAL,817,Académico,52,A,CL 67 SUR KR 47,B. CIUDADELA PINARES DE ORIENTE,,,iepinares@maristasnorandina.org megacolegioporfia@hotmail.com,JUAN PABLO MARIN ESPARZA.,,1450,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,150001007574,COLEGIO RODOLFO LLINÁS,1001,OFICIAL,817,Académico,52,A,IND B. LA RELIQUIA - SECTOR LA UNIÓN,B. LA RELIQUIA,,,,JULIO CESAR LINARES GALEANO,,1428,1
2018,76,VALLE DEL CAUCA,3822,PALMIRA,76520,PALMIRA,476520007282,COLEGIO CIUDAD DEL CAMPO,1002,NO_OFICIAL,817,Académico,52,A,CL 97 16 21,CIUDAD DEL CAMPO,2800543-3157783457,12,colmabcc@hotmail.com,JHON FREDDY CUARTAS GALEANO,,665,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001007794,COLEGIO PETROSCHOOL,1002,NO_OFICIAL,817,Académico,52,A,CL 34 A 35 21,BARZAL,6625290-3124661537,,fpetrol@hotmail.com,FERNANDO GONZALEZ PERALTA,,100,1
2018,76,VALLE DEL CAUCA,3822,PALMIRA,76520,PALMIRA,376520005781,COLEGIO COMFANDI REGIONAL PALMIRA,1002,NO_OFICIAL,817,Académico,53,B,KR 33 A 26 42 <EOF>,BARRIO NUEVO,2705800 ext 37333-3154387995-3168502988,7,directorcolegiopalmira@comfandi.com.co,LAURA MILENA MARMOLEJO DELGADO,,284,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,150001007833,COLEGIO SILVIA APONTE RODRIGUEZ,1001,OFICIAL,817,Académico,52,A,KR 7 ESTE CL 15 SUR,VALLES DE ARAGON,3177825893,,rectoriasilviaponte@gmail.com,MARIA NANCY VIZCAINO,,979,1
2018,5,ANTIOQUIA,7609,RIONEGRO,5615,RIONEGRO,305615001711,COLEGIO COREDI,1002,NO_OFICIAL,817,Académico,52,A,CL 40 67 45,B. PORVENIR,561 73 92,561 73 92,colegio_rionegro@hotmail.com,JAIR JOANNY RENDON SALAZAR,www.coredi.edu.co,530,1
2018,5,ANTIOQUIA,7609,RIONEGRO,5615,RIONEGRO,405615001741,COLEGIO CAMPESTRE SAN NICOLAS,1002,NO_OFICIAL,817,Académico,52,A,VDA. CIMARRONAS,VDA. CIMARRONAS,5661343,5321633,colegio@sannicolas.edu.co,CLARA HELENA GONZALEZ ZULUAGA,www.sannicolas.edu.co,198,1
2018,5,ANTIOQUIA,7609,RIONEGRO,5615,RIONEGRO,405615001180,COLEGIO CAMPESTRE HORIZONTES,1002,NO_OFICIAL,817,Académico,52,A,KM 4 VIA LLANOGRANDE,VDA. CHIPRE,5372001,5372001,info@colegiohorizontes.edu.co,LUZ STELLA GONZALEZ HENAO,www.colegiohorizontes.edu.co,630,1
2018,76,VALLE DEL CAUCA,3822,PALMIRA,76520,PALMIRA,476520006324,COLEGIO BILINGÜE SAN JOSE CAMPESTRE,1002,NO_OFICIAL,817,Académico,53,B,KR 3 1 24,GUAYABAL,3175134107--3175134111,8,rectoria@sanjosebilingue.edu.co,ELVER MARIN COTRINO,,322,1
2018,76,VALLE DEL CAUCA,3822,PALMIRA,76520,PALMIRA,476520006359,COLEGIO JESUS DE NAZARETH,1002,NO_OFICIAL,817,Académico,52,A,IND CL 36 96 C 03 <EOF>,CORREG JUANCHITO,6625903 - 3024126331,,vidaldonneys@hotmail.com,MARTHA RUTH DONEYS VIDAL,,14,1
2018,76,VALLE DEL CAUCA,3822,PALMIRA,76520,PALMIRA,476520003791,COLEGIO SANTA TERESITA DE ROZO,1002,NO_OFICIAL,817,Académico,53,B,CORREG ROZO,CORREG ROZO,2685028,4,maysteffy2003@hotmail.com,MARIA LUDIN POSSO DIAZ,,233,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,150001004630,COLEGIO CENTAUROS,1001,OFICIAL,817,Académico,52,A,CRA. 27 Y 28 CL 9,BARRIO LA ROSITA,6603585,,colegiocentauros@hotmail.com secretaria@centauros.edu.co,HECTOR ALIRIO PARRADO VELASQUEZ,www.centauros.edu.co,1183,4
2018,23,CÓRDOBA,3782,MONTERÍA,23001,MONTERÍA,323001009633,COLEGIO HUMANISTA EDGAR HERNANDO SANCHEZ DUARTE,1002,NO_OFICIAL,817,Académico,52,A,CL 25 5 18,CENTRO,3145367880,,vergarahector22@hotmail.com,ANDRES LEONARDO SALAZAR WHITE,,359,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,150001000103,INSTITUCION EDUCATIVA COLEGIO SANTA INES.,1001,OFICIAL,817,Académico,52,A,CL 37 A 24 04,SANTA INES,6628788,6628788,santaines75@gmail.com santainesrectoria@gmail.com,EVANGELINA AGUIRRE,,502,1
2018,5,ANTIOQUIA,7692,APARTADO,5045,APARTADÓ,305045000988,CORPORACIÓN COLEGIO AMERICANO DE APARTADÓ,1002,NO_OFICIAL,817,Académico,52,A,CL 94 96 A 22,PARROQUIAL,8287691,8287691,secretaria@colamericanoapartado.com,DORIS MARÍA SUÁREZ QUINTERO,,329,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,450001001570,INSTITUCION EDUCATIVA COLEGIO GUILLERMO CANO ISAZA,1001,OFICIAL,817,Académico,52,A,KM 5 ANTIGUA VIA BOGOTA,INSP. BUENAVISTA,3203462663,,colcanoisaza@hotmail.com,PABLO EFRAIN ALVAREZ MEDINA,,410,6
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,150001000162,INSTITUCION EDUCATIVA COLEGIO GUATIQUIA,1001,OFICIAL,817,Académico,52,A,KR 37 H 19 02,MARSELLA,6705909-3115671416,6653704,colegioguatiquia@yahoo.com,LUIS HELMAN CASTAÑO QUINTERO,www.colegioguatiquia.edu.co,1284,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,150001000243,COLEGIO BASICO PIO XII,1001,OFICIAL,817,Académico,52,A,KR 27 CL 29,PORVENIR,6689650,,colbasicopioxii@yahoo.es,LILLY MERCEDES MARIN USECHE,,690,3
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001001087,COLEGIO COFREM(ANTES COL ACAD DE BTO. COFREM),1002,NO_OFICIAL,817,Académico,52,A,CL 40 33 64,AV. CIRCUNVALAR VIA CATAMA SAN LUIS,6827222,,colegio@cofrem.com.co,MARIA PIEDAD ARIAS AZCUENAGA,www.cofrem.com.co,3548,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001004167,COLEGIO NICOLAS DE FEDERMAN,1002,NO_OFICIAL,817,Académico,52,A,CL 35 D 19 A 25,PARAISO,6828531,6828131,colegionicolasdefederman@yahoo.es,JUAN MANUEL CABRA,,82,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001004264,COLEGIO NUESTRA SEÑORA DEL CARMEN,1002,NO_OFICIAL,817,Académico,52,A,KR 20 A 35 C 09,JORDAN RESERVADO,6661079,,,ANA MATILDE GUEVARA RAMIREZ,,205,1
2018,76,VALLE DEL CAUCA,3822,PALMIRA,76520,PALMIRA,376520000208,COLEGIO SAGRADO CORAZON DE JESUS-HERMANAS BETHLEMITAS,1002,NO_OFICIAL,817,Académico,53,B,IND CRA 30 27 19,NUEVO,2756806-2710115,,colbesecretaria@gmail.com,HNA. TERESA SALAZAR PUENTES,,445,1
2018,5,ANTIOQUIA,7692,APARTADO,5045,APARTADÓ,305045010151,COLEGIO ALEGRIA DE APRENDER,1002,NO_OFICIAL,817,Académico,52,A,CL 96 95 35,PUEBLO NUEVO,8284902,8282912,colegioalegriadeaprender2015@gmail.com,RENTERIA MOSQUERA YANCY ZAMARYS,,39,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001005317,COLEGIO NUEVO GIMNASIO,1002,NO_OFICIAL,817,Académico,52,A,CL 15 55 97,BUQUE,6727706-6687362,3108015283-3108609543,cngschool@yahoo.es,MARTHA PATRICIA TAMAYO ROA,www.nuevogimnasioschool.edu.co,620,1
2018,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,450606000371,COLEGIO NEIL ARMSTRONG,1002,NO_OFICIAL,817,Académico,52,A,KR 44 CL 14,BUQUE,6721439,6721439,directornas@nas.edu.co,RAMIRO GARCES ARCILA,www.nas.edu.co,371,1
